mean_absolute_error,0.5310077519379846
KLD,0.4748062015503876
MAE,0.5310077519379846
MAPE,0.5077519379844961
MSE,0.5174418604651163
MSLE,0.5348837209302325
binary_crossentropy,0.4806201550387597
binary_focal_crossentropy,0.4883720930232558
categorical_accuracy,Bad Name
categorical crossentropy,Bad Name
deserialize,Bad Name
get,Bad Name
logcosh,0.5406976744186046
hinge,0.46705426356589147
kld,0.4748062015503876
poisson,0.5038759689922481
mse,0.5155038759689923
